Emerald,0.6,Very Good,G,VVS1,1288.8
Emerald,0.61,Very Good,G,VVS2,1268.19
Emerald,0.61,Very Good,G,VVS1,1279.17
Emerald,0.5,Very Good,E,VVS1,1220.0
Emerald,0.5,Very Good,E,VVS1,1204.0
Emerald,0.51,Very Good,E,VVS1,1329.06
Emerald,0.57,Very Good,F,VVS1,1341.78
Emerald,0.51,Very Good,E,VVS1,1303.05
Emerald,0.61,Good,G,VVS2,1331.02
Emerald,0.6,Very Good,G,VVS1,1311.0
Emerald,0.6,Very Good,G,VVS1,1366.2
Emerald,0.56,Very Good,E,VVS1,1337.28
Emerald,0.61,Very Good,G,VVS1,1307.23
Emerald,0.62,Very Good,G,VVS1,1383.22
Emerald,0.64,Very Good,G,VVS1,1390.72
Emerald,0.6,Very Good,G,VVS1,1327.8
Emerald,0.57,Very Good,F,VVS2,1304.16
Emerald,0.57,Very Good,E,VVS1,1386.24
Emerald,0.55,Very Good,E,VVS1,1355.75
Emerald,0.56,Very Good,E,VVS2,1355.2
Emerald,0.6,Very Good,F,VS1,1381.2
Emerald,0.6,Very Good,E,VVS2,1387.2
Emerald,0.5,Very Good,E,VVS2,1329.0
Emerald,0.63,Very Good,F,VS1,1331.82
Emerald,0.56,Very Good,F,VVS2,1372.0
Emerald,0.6,Very Good,F,VVS2,1398.0
Emerald,0.56,Very Good,E,VVS1,1314.88
Emerald,0.51,Very Good,E,VS1,1316.82
Emerald,0.51,Very Good,E,VVS1,1339.77
Emerald,0.59,Very Good,F,VVS1,1392.99
Emerald,0.52,Very Good,F,VVS1,1354.08
Emerald,0.6,Very Good,F,VVS2,1362.0
Emerald,0.6,Very Good,G,VVS1,1303.2
Emerald,0.64,Very Good,F,VS1,1363.2
Emerald,0.51,Very Good,E,VS1,1371.9
Emerald,0.63,Very Good,F,VVS1,1355.76
Emerald,0.61,Very Good,G,VVS1,1362.13
Emerald,0.6,Very Good,G,VVS1,1326.0
Emerald,0.43,Good,E,VS1,1342.89
Emerald,0.5,Very Good,E,VS1,1329.0
Emerald,0.61,Very Good,F,VVS1,1352.98
Emerald,0.6,Very Good,G,VVS1,1327.2
Emerald,0.52,Very Good,F,VVS2,1353.04
Emerald,0.6,Very Good,E,VS1,1327.2
Emerald,0.6,Very Good,E,VVS1,1504.2
Emerald,0.65,Good,G,VS1,1509.95
Emerald,0.58,Very Good,E,VVS1,1505.1
Emerald,0.63,Good,E,VVS2,1556.73
Emerald,0.6,Very Good,E,VVS1,1507.8
Emerald,0.6,Very Good,E,VVS1,1575.0
Emerald,0.47,Good,F,VVS1,1583.9
Emerald,0.54,Very Good,F,VVS1,1528.2
Emerald,0.6,Very Good,E,VVS1,1524.0
Emerald,0.61,Very Good,E,VVS1,1571.97
Emerald,0.7,Very Good,G,VS1,1595.3
Emerald,0.62,Good,E,VS1,1507.22
Emerald,0.68,Very Good,G,VVS1,1561.96
Emerald,0.57,Very Good,F,VVS1,1508.79
Emerald,0.63,Very Good,F,VVS2,1520.82
Emerald,0.6,Very Good,E,VVS1,1531.2
Emerald,0.61,Good,E,VVS2,1543.3
Emerald,0.64,Very Good,E,VVS2,1571.2
Emerald,0.59,Very Good,F,VS1,1528.1
Emerald,0.62,Very Good,F,VVS1,1536.98
Emerald,0.63,Very Good,E,VVS1,1510.74
Emerald,0.6,Very Good,F,VVS1,1516.8
Emerald,0.64,Very Good,F,VS1,1518.08
Emerald,0.61,Very Good,E,VVS1,1648.22
Emerald,0.68,Very Good,F,VVS2,1617.72
Emerald,0.56,Very Good,E,VVS1,1652.0
Emerald,0.71,Very Good,G,VS1,1657.14
Emerald,0.62,Very Good,E,VVS1,1639.28
Emerald,0.58,Very Good,E,VVS2,1635.02
Emerald,0.6,Very Good,F,VVS1,1629.0
Emerald,0.65,Very Good,F,VVS1,1671.8
Emerald,0.65,Very Good,E,VVS1,1652.95
Emerald,0.7,Very Good,F,VS1,1775.9
Emerald,0.61,Very Good,E,VVS2,1739.72
Emerald,0.71,Very Good,G,VS1,1711.81
Emerald,0.65,Very Good,E,VVS1,1717.3
Emerald,0.7,Good,F,VS1,1736.7
Emerald,0.54,Very Good,E,VVS1,1729.08
